STATISTIC,Statistic,TLIST(M1),Month,C02583V03135,NACE Group,UNIT,VALUE
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,148.3
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,89.7
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,95.5
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,96.8
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,85.9
RSM05C02,Retail Sales Index Volume Unadjusted,202002,2020M02,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,116.5
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,45,Motor trades (45),Base 2015=100,95.6
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,135.4
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,4719,Department stores (4719),Base 2015=100,65.5
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,4730,Retail sale of automotive fuel (4730),Base 2015=100,88.1
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,139.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,4759,Retail sale of furniture and lighting (4759),Base 2015=100,120.6
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,5630,Bars (5630),Base 2015=100,42.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,V3970,All retail businesses,Base 2015=100,103.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,94.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,112
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1320,"All retail businesses, excluding motor trades",Base 2015=100,107.6
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,113.5
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,132.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,97.1
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,113
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,147.3
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,162
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,51.6
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,85.9
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,90.7
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,50.6
RSM05C02,Retail Sales Index Volume Unadjusted,202003,2020M03,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,124.8
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,45,Motor trades (45),Base 2015=100,23.6
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,135.9
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,4719,Department stores (4719),Base 2015=100,21.2
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,4730,Retail sale of automotive fuel (4730),Base 2015=100,55.9
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,71
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,4759,Retail sale of furniture and lighting (4759),Base 2015=100,19.9
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,5630,Bars (5630),Base 2015=100,7.9
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,V3970,All retail businesses,Base 2015=100,65.7
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,27
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,89.9
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1320,"All retail businesses, excluding motor trades",Base 2015=100,84.7
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,92
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,134.8
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,56
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,126.2
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,66.3
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,82.3
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,20.4
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,55.8
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,60.3
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,22.6
RSM05C02,Retail Sales Index Volume Unadjusted,202004,2020M04,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,104.1
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,45,Motor trades (45),Base 2015=100,53.4
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,137
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,4719,Department stores (4719),Base 2015=100,42.9
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,4730,Retail sale of automotive fuel (4730),Base 2015=100,68.4
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,149.4
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,4759,Retail sale of furniture and lighting (4759),Base 2015=100,46.5
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,5630,Bars (5630),Base 2015=100,8.8
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,V3970,All retail businesses,Base 2015=100,83.7
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,55
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,103.5
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1320,"All retail businesses, excluding motor trades",Base 2015=100,97.4
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,105.6
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,135.2
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,80.7
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,120.3
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,106.6
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,106.9
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,24.2
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,102.2
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,114
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,15.7
RSM05C02,Retail Sales Index Volume Unadjusted,202005,2020M05,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,106.3
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,45,Motor trades (45),Base 2015=100,86.2
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,133.8
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,4719,Department stores (4719),Base 2015=100,84.6
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,4730,Retail sale of automotive fuel (4730),Base 2015=100,85.1
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,195.4
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,4759,Retail sale of furniture and lighting (4759),Base 2015=100,185.9
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,5630,Bars (5630),Base 2015=100,19.7
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,V3970,All retail businesses,Base 2015=100,109
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,86.1
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,126.2
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1320,"All retail businesses, excluding motor trades",Base 2015=100,119.4
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,128.6
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,132.4
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,125.4
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,121.5
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,176
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,161
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,96.9
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,126.1
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,136.1
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,53.3
RSM05C02,Retail Sales Index Volume Unadjusted,202006,2020M06,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,120.9
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,45,Motor trades (45),Base 2015=100,168.4
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,130.1
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,4719,Department stores (4719),Base 2015=100,84.7
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,4730,Retail sale of automotive fuel (4730),Base 2015=100,96.9
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,173
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,4759,Retail sale of furniture and lighting (4759),Base 2015=100,185.2
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,5630,Bars (5630),Base 2015=100,50.7
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,V3970,All retail businesses,Base 2015=100,136.4
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,161
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,126.7
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1320,"All retail businesses, excluding motor trades",Base 2015=100,121.9
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,128.5
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,129.6
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,127.6
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,125.4
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,185
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,191.2
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,127
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,101.3
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,105.2
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,72.6
RSM05C02,Retail Sales Index Volume Unadjusted,202007,2020M07,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,122.5
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,45,Motor trades (45),Base 2015=100,112.9
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,128.3
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,4719,Department stores (4719),Base 2015=100,93.2
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,4730,Retail sale of automotive fuel (4730),Base 2015=100,91
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,162.9
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,4759,Retail sale of furniture and lighting (4759),Base 2015=100,205.2
RSM05C02,Retail Sales Index Volume Unadjusted,202008,2020M08,5630,Bars (5630),Base 2015=100,67.6
